"Name","Position","Year","Selection","GPYr1","PSYr1","TOIYr1","GPYr2","PSYr2","TOIYr2","GPYr3","PSYr3","TOIYr3","GPYr4","PSYr4","TOIYr4","GPYr5","PSYr5","TOIYr5","GPYr6","PSYr6","TOIYr6","GPYr7","PSYr7","TOIYr7","TOI_sum_min","GP_sum","PS_sum"
"Mark Adams","D",2009,133,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Corban Knight","C",2009,134,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,7,0.1,55.55,2,0,12.8,20,0.8,192.633333333333,260.983333333333,29,-9.1
"Radoslav Illo","C",2009,135,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Thomas Larkin","D",2009,136,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Wade Megan","C",2009,137,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Gabriel Dumont","C",2009,138,0,-2.5,0,0,-2.5,0,3,-0.1,25.6833333333333,10,0.3,96.7833333333333,2,0,13.6666666666667,3,-0.1,27.3666666666667,0,-2.5,0,163.5,18,-7.4
"Scott Stajcer","G",2009,139,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Spencer Bennett","LW",2009,140,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Nic Riopel","G",2009,141,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Peter Andersson","D",2009,142,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Derek Rodwell","LW",2009,143,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Brett Flemming","D",2009,144,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Jeff Costello","LW",2009,145,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Phil Varone","C",2009,146,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,9,0.1,102.666666666667,28,-0.3,376.433333333333,1,0.1,9.48333333333333,488.583333333333,38,-10.1
"Michael Zador","G",2009,147,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Marcus Kruger","C",2009,148,0,-2.5,0,7,-0.3,83.7166666666667,71,2.2,1093.36666666667,47,0.8,665.783333333333,81,2,1123.83333333333,81,0.8,1060.15,41,-0.7,554.366666666667,4581.21666666667,328,2.3
"Nick Jensen","D",2009,149,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Andy Bathgate","C",2009,150,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Anders Lee","C",2009,151,0,-2.5,0,0,-2.5,0,0,-2.5,0,2,0.2,16.4,22,2.1,345.9,76,5.9,1093.88333333333,80,3.7,1166.11666666667,2622.3,180,4.4
"Dave Labrecque","C",2009,152,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Brandon Maxwell","G",2009,153,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Jimmy Bubnick","C",2009,154,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Michael Pelech","C/LW",2009,155,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Evan Bloodoff","LW",2009,156,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Jerry D'Amigo","RW",2009,157,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,22,0.1,177.016666666667,9,-0.3,87.5666666666667,0,-2.5,0,264.583333333334,31,-12.7
"Curtis McKenzie","LW",2009,158,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,36,-0.1,415.2,3,-0.1,26.4,441.6,39,-12.7
"Corey Cowick","LW",2009,159,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Darcy Kuemper","G",2009,160,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Jaroslav Janus","G",2009,161,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Jere Sallinen","RW",2009,162,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Connor Knapp","G",2009,163,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Scott Timmins","C",2009,164,0,-2.5,0,19,-0.4,205.533333333333,0,-2.5,0,5,-0.2,52.9166666666667,0,-2.5,0,0,-2.5,0,0,-2.5,0,258.45,24,-13.1
"Scott Valentine","D",2009,165,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Anton Blomqvist","D",2009,166,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"David Shields","D",2009,167,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Dustin Walsh","C",2009,168,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Dan Maggio","D",2009,169,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Joni Ortio","G",2009,170,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Eric Wellwood","LW",2009,171,0,-2.5,0,3,0.1,40.25,24,1.6,262.966666666667,4,-0.1,37.6666666666667,0,-2.5,0,0,-2.5,0,0,-2.5,0,340.883333333334,31,-8.4
"Joe Cannata","G",2009,172,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Ashton Bernard","LW",2009,173,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Garrett Mitchell","RW",2009,174,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Tyler Randell","RW",2009,175,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,27,0.9,188.533333333333,188.533333333333,27,-14.1
"David Pacan","C",2009,176,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Rasmus Rissanen","D",2009,177,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,6,-0.3,89.8666666666667,0,-2.5,0,89.8666666666667,6,-15.3
"Brandon Kozun","RW",2009,178,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,20,0.3,158.216666666667,0,-2.5,0,158.216666666667,20,-14.7
"Mitch Callahan","RW",2009,179,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,1,0,9.01666666666667,0,-2.5,0,0,-2.5,0,9.01666666666667,1,-15
"Viktor Ekbom","D",2009,180,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Erik Haula","LW",2009,181,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,46,2.2,466.733333333333,72,0.6,874.833333333333,76,4.8,967.266666666667,2308.83333333333,194,-2.4
"Kirill Gotovets","D",2009,182,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Gus Young","D",2009,183,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Levko Koper","LW",2009,184,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Jordan Nolan","C",2009,185,0,-2.5,0,0,-2.5,0,26,0.4,243.05,44,0.1,372.816666666667,64,0.9,576.016666666667,60,0.4,597.866666666667,52,-0.2,462.65,2252.4,246,-3.4
"Steven Anthony","LW",2009,186,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Barron Smith","D",2009,187,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Marek Viedensky","C",2009,188,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Brad Peltz","LW",2009,189,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Michael Sdao","D",2009,190,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Cam Reid","C",2009,191,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Anthony Hamburg","C",2009,192,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Maxime Legault","RW",2009,193,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Paul Phillips","D",2009,194,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Oliver Lauridsen","D",2009,195,0,-2.5,0,0,-2.5,0,0,-2.5,0,15,0.8,227.016666666667,0,-2.5,0,1,-0.1,10.4333333333333,0,-2.5,0,237.45,16,-11.8
"Kyle Neuber","RW",2009,196,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Nic Dowd","C",2009,197,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,5,0,52.8833333333333,52.8833333333333,5,-15
"Michael Cichy","C",2009,198,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Mikhail Pashnin","D",2009,199,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Gaelan Patterson","C",2009,200,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Max Tardy","C",2009,201,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Jordan Samuels-Thomas","LW",2009,202,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Curtis Gedig","D",2009,203,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Benjamin Casavant","LW",2009,204,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Ben Sexton","C",2009,205,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Dominik Bielke","D",2009,206,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Tommi Kivisto","D",2009,207,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"David Gilbert","C",2009,208,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Adam Almqvist","D",2009,209,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,2,0.2,34.4333333333333,0,-2.5,0,0,-2.5,0,34.4333333333333,2,-14.8
"Petteri Simila","G",2009,210,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Taylor Hall","LW",2010,1,65,4.5,1183.63333333333,61,7.1,1111.33333333333,45,6.1,837.916666666667,75,9,1501.03333333333,53,4.3,1018.65,82,7.6,1574.75,72,5.9,1391.83333333333,8619.14999999999,453,44.5
"Tyler Seguin","C",2010,2,74,1.7,903.533333333333,81,9.7,1372.06666666667,48,5,816.733333333333,80,11.6,1547.81666666667,71,10.2,1388.13333333333,72,9.6,1399.85,82,7.5,1513.76666666667,8941.90000000001,508,55.3
"Erik Gudbranson","D",2010,3,0,-2.5,0,72,0.8,1022.25,32,-0.6,599.95,65,1.7,1168.76666666667,76,2.9,1413.76666666667,64,2.1,1287.2,30,0.5,610.05,6101.98333333334,339,4.9
"Ryan Johansen","C",2010,4,0,-2.5,0,67,1.9,853.266666666667,40,0.6,643.366666666667,82,8.6,1447.01666666667,82,7.8,1599.18333333333,42,4,745.85,82,5.8,1544.51666666667,6833.2,395,26.2
"Nino Niederreiter","RW",2010,5,9,0.1,122.333333333333,55,-1.9,556.35,0,-2.5,0,81,4.2,1141.68333333333,80,5.1,1163.61666666667,82,5.5,1274.56666666667,82,7.4,1235.88333333333,5494.43333333333,389,17.9
"Brett Connolly","RW",2010,6,0,-2.5,0,68,0.2,780.05,5,0,51.3666666666667,11,-0.2,132.2,5,0.1,71.8166666666667,71,2.2,920.233333333333,66,3.7,705.516666666667,2661.18333333333,226,3.5
"Jeff Skinner","C",2010,7,82,8.1,1371.98333333333,64,5.1,1191.98333333333,42,1.9,775.466666666667,71,7.6,1220.76666666667,77,2.9,1235.7,82,7,1335.51666666667,79,8.8,1401.35,8532.76666666667,497,41.4
"Alexander Burmistrov","C",2010,8,74,0.6,978.066666666667,76,2.4,1266.35,44,0.3,688.15,0,-2.5,0,0,-2.5,0,81,0.4,1309.98333333333,26,1.4,400.483333333333,4643.03333333333,301,0.0999999999999996
"Mikael Granlund","C",2010,9,0,-2.5,0,0,-2.5,0,27,0.4,355.816666666667,63,3.5,1091.46666666667,68,4.1,1216.98333333333,82,3.6,1485.8,81,8.5,1524.78333333333,5674.85,321,15.1
"Dylan McIlrath","D",2010,10,0,-2.5,0,0,-2.5,0,0,-2.5,0,2,-0.1,14.05,1,0,8.03333333333333,34,1.5,480.216666666667,5,0.1,47.8666666666667,550.166666666667,42,-6
"Jack Campbell","G",2010,11,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Cam Fowler","D",2010,12,76,5,1681.88333333333,82,3.6,1907.36666666667,37,1.5,756.25,70,6.1,1670.4,80,5.8,1691.5,69,5.2,1571.86666666667,80,8.3,1987.85,11267.1166666667,494,35.5
"Brandon Gormley","D",2010,13,0,-2.5,0,0,-2.5,0,0,-2.5,0,5,0.4,72.7166666666667,27,0.7,413.7,26,0.2,316.566666666667,0,-2.5,0,802.983333333334,58,-8.7
"Jaden Schwartz","C",2010,14,0,-2.5,0,7,0.5,81.8166666666667,45,1.2,561.066666666667,80,7.9,1402.23333333333,75,8.4,1368.45,33,2.8,567.716666666667,78,6.4,1474.7,5455.98333333333,318,24.7
"Derek Forbort","D",2010,15,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,14,0.4,154.633333333333,82,5.6,1649.51666666667,1804.15,96,-6.5
"Vladimir Tarasenko","RW",2010,16,0,-2.5,0,0,-2.5,0,38,2.3,509.583333333333,64,6.4,971.1,77,11.2,1357.1,80,10.8,1491.01666666667,82,10.2,1514.53333333333,5843.33333333333,341,35.9
"Joey Hishon","C",2010,17,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,13,0.1,131.466666666667,0,-2.5,0,0,-2.5,0,131.466666666667,13,-14.9
"Austin Watson","LW",2010,18,0,-2.5,0,0,-2.5,0,6,0,76.2333333333333,0,-2.5,0,0,-2.5,0,57,0.4,570.15,77,1.4,956.8,1603.18333333333,140,-8.2
"Nick Bjugstad","C",2010,19,0,-2.5,0,0,-2.5,0,11,-0.4,167.316666666667,76,3.5,1232.65,72,5.3,1193.91666666667,67,3.4,1039.16666666667,54,0.5,710.25,4343.30000000001,280,7.3
"Beau Bennett","RW",2010,20,0,-2.5,0,0,-2.5,0,26,1.5,319.866666666667,21,0.6,290.733333333333,49,0.8,611.883333333333,33,1.3,392.55,65,1.7,881.266666666667,2496.3,194,0.9
"Riley Sheahan","C",2010,21,0,-2.5,0,1,0,6.05,1,0,6.78333333333333,42,3.1,606.883333333333,79,3.3,1235.75,81,2.1,1233.7,80,-1.2,1117.73333333333,4206.9,284,4.8
"Jarred Tinordi","D",2010,22,0,-2.5,0,0,-2.5,0,8,0.7,93.7,22,0.4,319.683333333333,13,-0.1,156.866666666667,7,-0.1,103.683333333333,0,-2.5,0,673.933333333333,50,-6.6
"Mark Pysyk","D",2010,23,0,-2.5,0,0,-2.5,0,19,0.3,309.283333333333,44,1.5,863.366666666667,7,1.1,127.25,55,2.4,874.666666666667,82,4.3,1521.98333333333,3696.55,207,4.6
"Kevin Hayes","RW",2010,24,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,79,5.8,1030.23333333333,79,3.9,1079.36666666667,76,5.3,1258.46666666667,3368.06666666667,234,5
"Quinton Howden","C",2010,25,0,-2.5,0,0,-2.5,0,18,-0.8,188.2,16,0.8,219.5,0,-2.5,0,58,0.8,601.583333333333,5,0,43.2833333333333,1052.56666666667,97,-6.7
"Evgeny Kuznetsov","C",2010,26,0,-2.5,0,0,-2.5,0,0,-2.5,0,17,0.9,229.05,80,4,1066.48333333333,82,9.6,1428.05,82,6.7,1390.16666666667,4113.75,261,13.7
"Mark Visentin","G",2010,27,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Charlie Coyle","C/RW",2010,28,0,-2.5,0,0,-2.5,0,37,1.7,557.316666666667,70,2.4,1196.38333333333,82,3.8,1193.36666666667,82,4.9,1419.2,82,6.1,1369.56666666667,5735.83333333334,353,13.9
"Emerson Etem","RW",2010,29,0,-2.5,0,0,-2.5,0,38,0.9,435.55,29,1.4,370.766666666667,45,0.4,550.966666666667,39,1,552.233333333333,3,0,26.4166666666667,1935.93333333333,154,-1.3
"Brock Nelson","C",2010,30,0,-2.5,0,0,-2.5,0,0,-2.5,0,72,2.3,1026.88333333333,82,4.9,1302.41666666667,81,5.2,1280.06666666667,81,4.7,1267.5,4876.86666666667,316,9.6
"Tyler Pitlick","C",2010,31,0,-2.5,0,0,-2.5,0,0,-2.5,0,10,0,89.7166666666667,17,0,211.533333333333,0,-2.5,0,31,1.6,307.65,608.9,58,-8.4
"Jared Knight","C",2010,32,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"John McFarland","LW",2010,33,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,3,-0.1,29.7333333333333,0,-2.5,0,29.7333333333333,3,-15.1
"Dalton Smith","LW",2010,34,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Ludvig Rensfeldt","LW",2010,35,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Alex Petrovic","D",2010,36,0,-2.5,0,0,-2.5,0,6,-0.5,112.683333333333,7,0.4,85.65,33,0.5,536.566666666667,66,4.2,1119.06666666667,49,2.7,889.35,2743.31666666667,161,2.3
"Justin Faulk","D",2010,37,0,-2.5,0,66,3.8,1507.71666666667,38,2.8,912.3,76,5.4,1779.28333333333,82,9.1,2002.93333333333,64,6.4,1538.85,75,6.6,1735.55,9476.63333333333,401,31.6
"Jon Merrill","D",2010,38,0,-2.5,0,0,-2.5,0,0,-2.5,0,52,2.6,999.766666666667,66,2.4,1356.58333333333,47,0.7,794.133333333333,51,1.3,946.883333333333,4097.36666666666,216,-0.5
"Brett Bulmer","RW",2010,39,0,-2.5,0,9,0.2,99.2833333333333,0,-2.5,0,5,-0.2,53.45,0,-2.5,0,3,-0.1,20.15,0,-2.5,0,172.883333333333,17,-10.1
"Christian Thomas","RW",2010,40,0,-2.5,0,0,-2.5,0,1,0,12.7666666666667,2,-0.1,14.3666666666667,18,-0.1,163.716666666667,1,0,10.5833333333333,0,-2.5,0,201.433333333334,22,-7.7
"Patrik Nemeth","D",2010,41,0,-2.5,0,0,-2.5,0,0,-2.5,0,8,-0.2,110.133333333333,22,0.5,356.633333333333,38,1,593.733333333333,40,0.3,631.15,1691.65,108,-5.9
"Devante Smith-Pelly","RW",2010,42,0,-2.5,0,49,1,590.15,7,-0.3,62.9666666666667,19,1.1,240.216666666667,20,-0.1,265.916666666667,18,2,280.4,53,-0.3,715.833333333333,2155.48333333333,166,0.9
"Brad Ross","LW",2010,43,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Sebastian Wannstrom","RW",2010,44,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Ryan Spooner","C",2010,45,0,-2.5,0,0,-2.5,0,4,-0.1,36.4833333333333,23,0.7,294.633333333333,29,2.3,421.6,80,4.5,1211.28333333333,78,3.7,1099.4,3063.4,214,6.1
"Martin Marincin","D",2010,46,0,-2.5,0,0,-2.5,0,0,-2.5,0,44,1.4,843.166666666667,41,1.2,764.516666666667,65,1.8,1090,25,1.4,451.183333333333,3148.86666666667,175,-1.7
"Tyler Toffoli","C",2010,47,0,-2.5,0,0,-2.5,0,10,0.7,119.783333333333,62,4.3,802.15,76,7.4,1108.76666666667,82,9.1,1419.65,63,4.4,1044.9,4495.25,293,20.9
"Curtis Hamilton","LW",2010,48,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,1,0,8.01666666666667,0,-2.5,0,0,-2.5,0,8.01666666666667,1,-15
"Calvin Pickard","G",2010,49,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Connor Brickley","C",2010,50,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,23,0.4,200.683333333333,0,-2.5,0,200.683333333333,23,-14.6
"Calle Jarnkrok","C",2010,51,0,-2.5,0,0,-2.5,0,0,-2.5,0,12,1.2,168.816666666667,74,1.2,950.85,81,3.1,1306.96666666667,81,2.9,1273.8,3700.43333333334,248,0.9
"Phil Lane","RW",2010,52,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Mark Alt","D",2010,53,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,1,-0.1,9.41666666666667,0,-2.5,0,0,-2.5,0,9.41666666666667,1,-15.1
"Justin Holl","D",2010,54,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Petr Straka","RW",2010,55,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,3,0.2,28.3666666666667,0,-2.5,0,0,-2.5,0,28.3666666666667,3,-14.8
"Johan Larsson","LW",2010,56,0,-2.5,0,0,-2.5,0,1,0,14.0333333333333,28,0,376.683333333333,39,1.6,566.133333333333,74,1.4,1096.65,36,0.7,606.683333333333,2660.18333333333,178,-1.3
"Oscar Lindberg","C",2010,57,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,1,0,8.3,68,3.6,828.016666666667,65,1.8,703.916666666667,1540.23333333333,134,-4.6
"Kent Simpson","G",2010,58,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Jason Zucker","LW",2010,59,0,-2.5,0,6,0,66.15,20,0.8,225.3,21,0.6,272.733333333333,51,3.7,768.033333333333,71,2.1,1106.16666666667,79,6.7,1207.58333333333,3645.96666666667,248,11.4
"Stephen Johns","D",2010,60,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,14,0,249.616666666667,61,1.3,1113.58333333333,1363.2,75,-11.2
"Ryan Martindale","C",2010,61,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
"Greg McKegg","C",2010,62,0,-2.5,0,0,-2.5,0,0,-2.5,0,1,0,3.71666666666667,3,0,27.5666666666667,15,0.3,123.866666666667,15,0,139.016666666667,294.166666666667,34,-7.2
"Brock Beukeboom","D",2010,63,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,-2.5,0,0,0,-17.5
