"DraftYr","DraftOv","Year1GAR","Year2GAR","Year3GAR","Year4GAR","Year5GAR","Year6GAR","Year7GAR","Year8GAR","Year9GAR","Year10GAR","Year11GAR","Year12GAR","Year13GAR","Year14GAR","Year15GAR","Year16GAR","GARsum","GARsum1_6","GARsum1_7"
2014,92,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,93,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,94,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-1.17142857142857,22.4,1,4.7,-1.4,NA,NA,NA,NA,NA,-135,-138.932664756447,-140.104093327876
2014,95,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,96,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,97,-22.5,-22.5,-0.4,-1,-4.1,3.99426934097421,-0.292857142857143,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-47.1,-46.5057306590258,-46.7985878018829
2014,98,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,2,-1.2,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,99,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,100,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,101,-22.5,-22.5,-0.2,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-112.7,-116.632664756447,-149.579093327876
2014,102,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,103,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,104,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,105,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,106,-22.5,-22.5,-22.5,-22.5,-3.1,-3.87679083094556,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-96.4,-96.9767908309456,-129.923219402374
2014,107,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,108,-22.5,-22.5,-22.5,-22.5,3.9,5.75644699140401,21.525,20.9,17.6,10.3,4.8,NA,NA,NA,NA,NA,-81.2,-80.343553008596,-58.818553008596
2014,109,-22.5,-22.5,-22.5,-22.5,-22.5,0.70487106017192,-14.2035714285714,16.4,-13.2,7.6,-0.3,NA,NA,NA,NA,NA,-111.9,-111.795128939828,-125.9987003684
2014,110,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-0.4,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,111,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,112,0.2,0.2,12.9,6.3,5.3,3.75931232091691,10.5428571428571,8.1,11.9,2.4,-3.9,NA,NA,NA,NA,NA,28.1,28.6593123209169,39.2021694637741
2014,113,-22.5,-22.5,-22.5,-22.5,-22.5,0.939828080229226,-4.39285714285714,1.3,-2,-0.6,-5.9,NA,NA,NA,NA,NA,-111.7,-111.560171919771,-115.953029062628
2014,114,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,115,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,116,-22.5,-22.5,-2.4,11.5,7.7,-1.05730659025788,3.51428571428571,11.6,3.5,6.7,0.4,NA,NA,NA,NA,NA,-29.1,-29.2573065902579,-25.7430208759722
2014,117,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,5.41785714285714,25.6,8.1,4,4.6,NA,NA,NA,NA,NA,-135,-138.932664756447,-133.51480761359
2014,118,-22.5,-22.5,-22.5,-22.5,-22.5,8.810888252149,24.0142857142857,50.6,32,23.3,23.2,NA,NA,NA,NA,NA,-105,-103.689111747851,-79.6748260335653
2014,119,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,2.19642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-136.736236185018
2014,120,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,121,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-1.6,-1.1,-1.3,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,122,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,123,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,124,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,125,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,126,-22.5,-22.5,-4,1.7,-9.6,-26.432664756447,13.4714285714286,11.9,2.1,16.6,8.7,NA,NA,NA,NA,NA,-79.4,-83.332664756447,-69.8612361850184
2014,127,-22.5,-22.5,-22.5,-22.5,0.9,-26.432664756447,3.51428571428571,-0.7,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-111.6,-115.532664756447,-112.018379042161
2014,128,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-0.439285714285714,6.3,-1,6.6,-3,NA,NA,NA,NA,NA,-135,-138.932664756447,-139.371950470733
2014,129,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,130,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,131,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,132,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,133,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-5.9,-1,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,134,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,135,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,136,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,137,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,138,-22.5,-22.5,-22.5,1.5,5.4,4.11174785100287,-2.19642857142857,2.1,-0.9,-22.5,-22.5,NA,NA,NA,NA,NA,-57.1,-56.4882521489971,-58.6846807204257
2014,139,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,140,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,141,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,142,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,143,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,144,-22.5,-22.5,-1.2,-2.7,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-93.9,-97.832664756447,-130.779093327876
2014,145,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,1.61071428571429,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-137.321950470733
2014,146,-22.5,-22.5,-22.5,3.8,0.4,6.93123209169055,-0.878571428571428,-1.5,2.4,-22.5,-22.5,NA,NA,NA,NA,NA,-57.4,-56.3687679083095,-57.2473393368809
2014,147,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,148,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,149,-22.5,-22.5,-22.5,-22.5,-1.4,-26.432664756447,-32.9464285714286,-22.5,0.4,1.6,-22.5,NA,NA,NA,NA,NA,-113.9,-117.832664756447,-150.779093327876
2014,150,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,151,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,152,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,153,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,154,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,155,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,156,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,157,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,158,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,159,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,160,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,161,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,162,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,163,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,164,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,165,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,166,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,167,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,168,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,169,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,170,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,171,-22.5,-22.5,2.6,7.4,2.3,-2.93696275071633,3.51428571428571,0.4,3.3,-4.8,2.6,NA,NA,NA,NA,NA,-35.2,-35.6369627507163,-32.1226770364306
2014,172,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,173,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,174,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,175,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,176,-22.5,-22.5,-22.5,0.2,0.9,0.35243553008596,2.48928571428571,0.7,7.9,-4.2,-22.5,NA,NA,NA,NA,NA,-66.1,-66.047564469914,-63.5582787556283
2014,177,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,178,-22.5,-22.5,-22.5,1.9,3.8,0.234957020057307,0.878571428571428,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-61.6,-61.5650429799427,-60.6864715513713
2014,179,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,180,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,181,-22.5,-22.5,-22.5,-22.5,0.9,4.46418338108883,2.34285714285714,1.2,-0.8,-0.3,10.5,NA,NA,NA,NA,NA,-85.3,-84.6358166189112,-82.292959476054
2014,182,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,183,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,184,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,185,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,186,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,187,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,188,-22.5,-22.5,-22.5,-22.5,-22.5,4.11174785100287,-0.292857142857143,2.7,9.7,-0.5,-1,NA,NA,NA,NA,NA,-109,-108.388252148997,-108.681109291854
2014,189,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,190,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,191,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,192,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,193,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,194,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,195,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,196,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,197,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,198,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,199,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,200,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,201,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,202,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,203,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,204,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,205,-22.5,-22.5,1,12.4,7.5,5.16905444126075,-32.9464285714286,4.8,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-19.7,-18.9309455587393,-51.8773741301678
2014,206,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,207,-22.5,-22.5,-22.5,-22.5,-22.5,0.70487106017192,5.41785714285714,3.2,4.5,-2.6,3.8,NA,NA,NA,NA,NA,-111.9,-111.795128939828,-106.377271796971
2014,208,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,209,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-32.9464285714286,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,-135,-138.932664756447,-171.879093327876
2014,210,-22.5,-22.5,-22.5,-22.5,-22.5,-0.939828080229226,-32.9464285714286,5.7,2.9,-0.1,1.5,NA,NA,NA,NA,NA,-113.3,-113.439828080229,-146.386256651658
2015,1,13.2,33.6,23,22.8,18.6790830945559,39.8285714285714,27.9,31.7,32.4,24.8,NA,NA,NA,NA,NA,NA,135.7,151.107654523127,179.007654523127
2015,2,7.4,8.3,12,12.5,19.3839541547278,7.76071428571429,4.8,17.6,15.3,19.8,NA,NA,NA,NA,NA,NA,62,67.3446684404421,72.1446684404421
2015,3,-22.5,-2.2,0.3,11.8,5.5214899713467,-2.34285714285714,9.4,14.7,11,1.9,NA,NA,NA,NA,NA,NA,-9.5,-9.42136717151044,-0.0213671715104358
2015,4,-22.5,10.3,13,18.6,9.16332378223496,20.7928571428571,22.1,22.3,16.1,17.1,NA,NA,NA,NA,NA,NA,41.4,49.3561809250921,71.4561809250921
2015,5,-3.2,-0.3,4,-0.2,0.469914040114613,-0.292857142857143,14.9,0.4,13.5,7.8,NA,NA,NA,NA,NA,NA,0.5,0.47705689725747,15.3770568972575
2015,6,-22.5,0.1,-1,2.3,3.99426934097421,2.19642857142857,2.2,14.3,10,7.3,NA,NA,NA,NA,NA,NA,-16.2,-14.9093020875972,-12.7093020875972
2015,7,-22.5,5.6,10.1,1.3,12.5702005730659,3.51428571428571,1.3,-3,0.1,4.7,NA,NA,NA,NA,NA,NA,7.6,10.5844862873516,11.8844862873516
2015,8,-22.5,7.6,7,1.9,11.1604584527221,4.1,2.6,6,15.3,10.8,NA,NA,NA,NA,NA,NA,6.3,9.26045845272206,11.8604584527221
2015,9,-22.5,0.7,9.8,14,3.75931232091691,8.49285714285714,16.1,13,3.3,9.3,NA,NA,NA,NA,NA,NA,11,14.252169463774,30.352169463774
2015,10,-3.1,3.9,14.8,10.5,6.46131805157593,24.1607142857143,27.5,14.7,18,-3.4,NA,NA,NA,NA,NA,NA,48.1,56.7220323372902,84.2220323372902
2015,11,-22.5,-7.5,-1.2,1.1,-0.117478510028653,0.146428571428571,2.3,1.6,1.6,-0.6,NA,NA,NA,NA,NA,NA,-30.1,-30.0710499386001,-27.7710499386001
2015,12,-22.5,-22.5,-22.5,-2.2,7.40114613180516,3.22142857142857,-1.6,-6.3,1.7,-22.5,NA,NA,NA,NA,NA,NA,-61.2,-59.0774252967663,-60.6774252967663
2015,13,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-4.53928571428571,1.9,-1.2,-22.5,-22.5,NA,NA,NA,NA,NA,NA,-115.6,-120.971950470733,-119.071950470733
2015,14,-22.5,-22.5,16.3,12.3,9.63323782234957,-0.439285714285714,6.8,19.8,4.1,7.4,NA,NA,NA,NA,NA,NA,-8.5,-7.20604789193614,-0.40604789193614
2015,15,-22.5,-22.5,-22.5,-22.5,-26.432664756447,-2.19642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,NA,NA,NA,-114,-118.629093327876,-141.129093327876
2015,16,-22.5,-22.5,20.7,7,9.51575931232092,14.4964285714286,3.9,7.2,13,7.2,NA,NA,NA,NA,NA,NA,0.699999999999999,6.71218788374949,10.6121878837495
2015,17,-22.5,-2.8,5.4,10.6,0,10.25,5.1,8.8,1.5,16,NA,NA,NA,NA,NA,NA,-2.3,0.950000000000001,6.05
2015,18,-22.5,-22.5,4.1,15.9,4.93409742120344,1.46428571428571,16.9,14.6,9.3,17.4,NA,NA,NA,NA,NA,NA,-19.8,-18.6016168645108,-1.70161686451085
2015,19,-22.5,-22.5,0.8,-22.5,-26.432664756447,-0.878571428571428,2.4,2.5,-22.5,-22.5,NA,NA,NA,NA,NA,NA,-89.8,-94.0112361850184,-91.6112361850184
2015,20,-22.5,1.4,2.5,6.4,13.8624641833811,12.3,12.3,11.1,17,9,NA,NA,NA,NA,NA,NA,8,13.9624641833811,26.2624641833811
