DraftYr,DraftOv,Year1GAR,Year2GAR,Year3GAR,Year4GAR,Year5GAR,Year6GAR,Year7GAR,Year8GAR,Year9GAR,Year10GAR,Year11GAR,Year12GAR,Year13GAR,Year14GAR,Year15GAR,Year16GAR,GARsum,GARsum1_6
2011,189,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135
2011,190,-22.5,-22.5,-22.5,-22.5,-5.6,-22.5,-22.5,-1.4,0.11747851002865331,-32.94642857142857,0.6,-22.5,-22.5,-22.5,NA,NA,-118.1,-118.1
2011,191,-22.5,-22.5,-22.5,-22.5,-22.5,0.9,-22.5,-22.5,-0.7048710601719198,-0.29285714285714287,-22.5,-22.5,-22.5,-22.5,NA,NA,-111.6,-111.6
2011,192,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135
2011,193,-22.5,-22.5,-22.5,-22.5,-1.8,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-114.3,-114.3
2011,194,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-1,6.813753581661891,7.175,2.2,0.9,-1.6,4.7,NA,NA,-135,-135
2011,195,-22.5,-22.5,-22.5,0.2,6.8,-2.4,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-62.9,-62.9
2011,196,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135
2011,197,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135
2011,198,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135
2011,199,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135
2011,200,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135
2011,201,-22.5,-22.5,-22.5,-22.5,-22.5,-0.9,2.7,-2.5,-0.46991404011461324,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-113.4,-113.4
2011,202,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135
2011,203,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135
2011,204,-22.5,-22.5,-22.5,-22.5,2.5,7.6,3.8,4,0.46991404011461324,-2.489285714285714,0.3,-22.5,-22.5,-22.5,NA,NA,-79.9,-79.9
2011,205,-22.5,-22.5,-22.5,0.2,1.5,2.2,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-63.599999999999994,-63.599999999999994
2011,206,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135
2011,207,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-135,-135
2011,208,-22.5,2.2,19,16.6,9.6,13,13.7,3.6,12.922636103151863,10.835714285714285,9.8,3.1,5.1,-3.1,NA,NA,37.9,37.9
2011,209,-22.5,-22.5,-22.5,-22.5,1,5.7,1.6,-1.1,1.879656160458453,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,-83.3,-83.3
2012,1,0.7,0,-4.4,2,3.6,6,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,7.9,7.9
2012,2,-22.5,9.2,2,1.7,1,4.5,10.5,3.1719197707736395,6.442857142857143,-1.6,-1.8,-22.5,-22.5,NA,NA,NA,-4.100000000000001,-4.100000000000001
2012,3,6.4,2.5,7.6,14.7,-0.3,-4.5,-3.2,0.46991404011461324,-0.5857142857142857,-6.9,-2.6,-22.5,-22.5,NA,NA,NA,26.4,26.4
2012,4,-22.5,-22.5,0,0.1,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-89.9,-89.9
2012,5,-22.5,10.9,0.5,1.8,0.2,5.1,19.7,5.169054441260746,6.1499999999999995,15.9,3.5,15.9,8.3,NA,NA,NA,-4,-4
2012,6,-22.5,11.9,9.5,10,11.2,11.8,7,1.4097421203438396,0.7321428571428571,5.3,20.1,8,4.3,NA,NA,NA,31.9,31.900000000000002
2012,7,-22.5,-1.4,13.3,6.8,13.2,13.8,4.3,4.934097421203439,4.1,-0.4,-5.5,-8.2,-1.7,NA,NA,NA,23.200000000000003,23.200000000000003
2012,8,-22.5,-22.5,-4.8,2.9,-4,-0.8,0.5,-26.432664756446993,-32.94642857142857,1.9,1.1,-1.5,-22.5,NA,NA,NA,-51.7,-51.699999999999996
2012,9,-22.5,7.6,2.3,9.7,8.9,10.2,8,-9.985673352435532,0.29285714285714287,4.4,2.2,-5.3,-3.6,NA,NA,NA,16.199999999999996,16.199999999999996
2012,10,-22.5,-22.5,-22.5,-1.1,0.7,2,4.5,4.581661891117479,-6.1499999999999995,0.6,-22.5,-22.5,-22.5,NA,NA,NA,-65.89999999999999,-65.89999999999999
2012,11,-2.4,-0.7,16.9,19.6,8,13.9,7.9,7.7535816618911175,2.6357142857142857,22.5,9.1,23.1,9.3,NA,NA,NA,55.3,55.3
2012,12,0,0.3,0.8,8.9,0.2,-22.5,-22.5,-26.432664756446993,0.7321428571428571,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-12.3,-12.3
2012,13,-22.5,-22.5,-22.5,4.7,2.6,9.9,-1.5,1.2922636103151866,-10.39642857142857,-6.7,5.6,2.1,-0.3,NA,NA,NA,-50.3,-50.3
2012,14,-22.5,6.3,-0.9,3.5,-2.7,-1.5,1.3,0.8223495702005731,-32.94642857142857,1,-1.6,-0.5,1,NA,NA,NA,-17.799999999999997,-17.799999999999997
2012,15,-22.5,2.3,-0.7,4.3,1.5,0.3,-0.7,-0.11747851002865331,9.957142857142856,0.1,-2.4,3.1,-4.9,NA,NA,NA,-14.799999999999995,-14.799999999999997
2012,16,-22.5,0.7,3.6,7.4,6,9.1,4.7,3.759312320916906,10.103571428571428,13.8,-0.8,-6,19.1,NA,NA,NA,4.300000000000001,4.300000000000001
2012,17,-22.5,9.2,5.7,16.9,-0.2,11.2,14,10.925501432664758,9.078571428571427,14.8,2,2.7,11.5,NA,NA,NA,20.299999999999997,20.299999999999997
2012,18,-22.5,-22.5,0.3,5.2,4.8,14.6,10.4,14.449856733524358,4.978571428571428,6,-1.2,7.8,10.5,NA,NA,NA,-20.1,-20.1
2012,19,-22.5,-22.5,2.2,-2.9,0.7,0.3,22.5,13.979942693409743,35.28928571428571,29.5,32.9,3.1,35.1,NA,NA,NA,-44.7,-44.699999999999996
2012,20,-0.6,-22.5,0.3,0.2,-22.5,2.4,1.7,7.871060171919772,3.6607142857142856,-1,-1.8,-10.9,2.4,NA,NA,NA,-42.7,-42.7
2012,21,-22.5,-22.5,-22.5,-22.5,-22.5,0.8,4.7,0.23495702005730662,-0.5857142857142857,-1.4,-1.2,6,6.1,NA,NA,NA,-111.7,-111.7
2012,22,-22.5,8.7,2.8,12.7,8.3,1.7,12.4,7.871060171919772,5.125,4.6,-1.5,12.2,5.8,NA,NA,NA,11.7,11.7
2012,23,-22.5,-22.5,-22.5,0,7.5,7,3.5,5.873925501432665,8.639285714285714,10.4,0.4,-4.9,-4.4,NA,NA,NA,-53,-53
2012,24,-22.5,-22.5,0,-22.5,0.1,5.4,-5.8,-4.699140401146132,-1.3178571428571428,-5.8,-22.5,0.6,-22.5,NA,NA,NA,-62.00000000000001,-62.00000000000001
2012,25,-22.5,-22.5,-22.5,-22.5,0.8,-0.5,-3.4,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-89.7,-89.7
2012,26,-22.5,-22.5,-22.5,-1.6,-1.6,0,-22.5,-26.432664756446993,-32.94642857142857,1.7,-1.4,-1.9,-2.8,NA,NA,NA,-70.69999999999999,-70.69999999999999
2012,27,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,28,-22.5,-22.5,-22.5,-2.9,14.4,-5.9,3.5,-6.696275071633239,-1.6107142857142858,5.6,1.9,8,-9.2,NA,NA,NA,-61.900000000000006,-61.900000000000006
2012,29,-0.6,-22.5,-0.9,-3.9,-22.5,0,-22.5,0.7048710601719198,-5.271428571428571,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-50.4,-50.4
2012,30,-22.5,3.2,2.1,9.8,14.1,9.6,-5.1,-3.994269340974212,0.29285714285714287,8,-2.8,-6,-5.4,NA,NA,NA,16.3,16.3
2012,31,-22.5,-22.5,-22.5,-22.5,-22.5,2.9,-22.5,-0.11747851002865331,-0.29285714285714287,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-109.6,-109.6
2012,32,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,33,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,34,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,35,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,36,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,37,-22.5,-22.5,-22.5,-22.5,0.1,4.2,1.7,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-85.7,-85.7
2012,38,-22.5,-22.5,-22.5,2.2,-3.5,0.9,-1.4,2.232091690544413,0.5857142857142857,-22.5,2.6,-8.4,0.7,NA,NA,NA,-67.89999999999999,-67.89999999999999
2012,39,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,40,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,41,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,42,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,43,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,44,-22.5,-1.2,-22.5,5.3,4.9,4.8,1.8,6.931232091690545,8.053571428571429,4.9,12.7,6.4,11.7,NA,NA,NA,-31.200000000000006,-31.200000000000006
2012,45,-22.5,-22.5,-22.5,-22.5,4.9,-22.5,4.2,0.5873925501432665,6.003571428571427,12.3,2,24.2,37.3,NA,NA,NA,-107.6,-107.6
2012,46,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,47,-22.5,-22.5,-22.5,-0.9,0.5,-0.5,5.9,0.5873925501432665,5.710714285714285,-2,2.2,0.5,3.1,NA,NA,NA,-68.4,-68.4
2012,48,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,49,-22.5,-22.5,-22.5,-22.5,-22.5,-0.2,-1.8,-0.23495702005730662,-32.94642857142857,-1.6,-22.5,-22.5,-22.5,NA,NA,NA,-112.7,-112.7
2012,50,-22.5,1.4,-22.5,5.7,0.4,4.7,10,5.6389684813753584,4.978571428571428,-3.1,-0.7,-4.1,0,NA,NA,NA,-32.8,-32.8
2012,51,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,52,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,0,3.759312320916906,8.932142857142855,7.2,-2.2,2.1,-1.5,NA,NA,NA,-135,-135
2012,53,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,54,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,55,-22.5,-22.5,5.4,-3.3,4.4,-3.8,5.3,4.464183381088826,2.6357142857142857,-1.2,0,3.1,-22.5,NA,NA,NA,-42.3,-42.3
2012,56,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,57,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,58,-22.5,-22.5,0.4,1.6,2.9,-0.6,7.6,-0.11747851002865331,-0.5857142857142857,-0.4,6.3,9.4,5.2,NA,NA,NA,-40.7,-40.7
2012,59,-22.5,-22.5,-22.5,-22.5,-22.5,1.5,0.2,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-111,-111
2012,60,-22.5,-22.5,0.3,-1.6,-4.7,-0.2,0.5,3.759312320916906,-3.2214285714285715,2.1,1.9,1.5,4.3,NA,NA,NA,-51.20000000000001,-51.20000000000001
2012,61,-22.5,-22.5,-22.5,-22.5,5.3,-0.3,2.7,0.23495702005730662,0.14642857142857144,-0.3,-1.8,3.7,-3.6,NA,NA,NA,-85,-85
2012,62,-22.5,-22.5,-22.5,18.2,2.8,-3.8,-1.2,8.810888252148997,-15.667857142857141,-10.3,18.1,-9.4,6.6,NA,NA,NA,-50.3,-50.3
2012,63,-22.5,-22.5,-22.5,0.3,-0.1,0,2.1,-3.4068767908309456,0,-1.7,0.9,-22.5,-22.5,NA,NA,NA,-67.3,-67.3
2012,64,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,65,-22.5,-22.5,-22.5,0.6,0.9,4.8,8.8,5.6389684813753584,13.764285714285714,10.6,3.9,9.2,6,NA,NA,NA,-61.2,-61.2
2012,66,-22.5,-22.5,-22.5,-22.5,-1.8,1.1,0.6,7.401146131805158,-1.4642857142857142,-2.2,7.2,2.1,-2,NA,NA,NA,-90.7,-90.7
2012,67,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-0.9,0.5873925501432665,-0.14642857142857144,-2.2,-22.5,0.5,-22.5,NA,NA,NA,-135,-135
2012,68,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,69,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,70,-22.5,-22.5,-22.5,0.4,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-112.1,-112.1
2012,71,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,72,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,73,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,74,-22.5,-22.5,-22.5,-1,-0.2,7.7,5.6,10.338108882521492,9.078571428571427,10.3,10.4,10.1,16.4,NA,NA,NA,-61,-61
2012,75,-22.5,-22.5,-22.5,-22.5,0.5,-2.1,-22.5,-26.432664756446993,-32.94642857142857,-9,-0.9,-22.5,-22.5,NA,NA,NA,-91.6,-91.6
2012,76,-22.5,-22.5,0.1,0.1,0,-22.5,-22.5,11.630372492836678,23.721428571428568,1.9,-22.5,1.3,-22.5,NA,NA,NA,-67.3,-67.3
2012,77,-22.5,-22.5,-22.5,-0.8,-22.5,4.7,-6.8,14.332378223495702,18.157142857142855,5.3,12.2,-6.6,1.7,NA,NA,NA,-86.1,-86.1
2012,78,-22.5,-22.5,-22.5,13.9,-6.2,14.2,2.9,-3.5243553008595994,13.325,3.2,6.6,5.3,8.6,NA,NA,NA,-45.60000000000001,-45.60000000000001
2012,79,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,80,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,81,-22.5,-22.5,-22.5,-1.6,-0.9,2.1,5.9,1.879656160458453,0.14642857142857144,1.6,5.6,-6,4,NA,NA,NA,-67.9,-67.9
2012,82,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,83,-22.5,-22.5,-22.5,4.1,24,-5.9,22.8,-5.6389684813753584,-5.125,9,5.6,-22.5,-0.8,NA,NA,NA,-45.3,-45.3
2012,84,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,85,-22.5,-22.5,-22.5,-22.5,-22.5,8.7,1.2,6.226361031518625,6.003571428571427,13.9,10.7,-6.6,8.2,NA,NA,NA,-103.8,-103.8
2012,86,-22.5,-22.5,-22.5,22.6,11.3,12.7,14.2,7.871060171919772,0,15.3,-5.9,4.4,9.4,NA,NA,NA,-20.899999999999995,-20.899999999999995
2012,87,-22.5,11.5,15.6,15.4,39.1,27.9,35.3,12.217765042979945,-1.9035714285714285,38.5,2.6,13.4,8.4,NA,NA,NA,87,87
2012,88,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,89,-22.5,-22.5,-22.5,0.4,-22.5,1.5,6.1,3.5243553008595994,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-88.1,-88.1
2012,90,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,91,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,92,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,93,-22.5,-22.5,-22.5,4.6,-22.5,7.7,9.6,-0.5873925501432665,5.710714285714285,-0.8,11.8,6.6,5.1,NA,NA,NA,-77.7,-77.7
2012,94,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,95,-22.5,-22.5,0.1,0.4,5.1,3,14,-1.174785100286533,-6.296428571428571,-1,1.5,-6.1,-2.3,NA,NA,NA,-36.4,-36.4
2012,96,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,97,-22.5,-22.5,-22.5,-22.5,-22.5,1.1,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-111.4,-111.4
2012,98,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,99,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,100,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,101,-22.5,-22.5,-1,-2,-1.1,-1.3,-0.3,-1.174785100286533,-0.14642857142857144,-3,-22.5,-22.5,-22.5,NA,NA,NA,-50.4,-50.4
2012,102,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,103,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,104,-22.5,-22.5,-22.5,-22.5,-1.2,3.9,0.6,-26.432664756446993,-0.14642857142857144,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-87.3,-87.3
2012,105,-22.5,-22.5,-22.5,-1.1,-2.7,5.4,10.5,5.991404011461318,1.1714285714285715,10,1,3.6,2.9,NA,NA,NA,-65.89999999999999,-65.89999999999999
2012,106,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,107,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,108,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,109,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,110,-22.5,-22.5,-22.5,2,7.9,2,6.9,-3.6418338108882526,4.539285714285714,4.5,1.7,-0.5,-0.6,NA,NA,NA,-55.6,-55.6
2012,111,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,112,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,113,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,114,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,115,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,116,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,117,-22.5,-22.5,-22.5,-22.5,0.4,-0.2,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-89.8,-89.8
2012,118,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,119,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,120,-22.5,-22.5,-22.5,12.8,21,10.3,0.9,19.383954154727796,11.714285714285714,15.7,12,11.5,11.3,NA,NA,NA,-23.4,-23.400000000000002
2012,121,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-6.1088825214899725,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,122,-22.5,-22.5,-22.5,-22.5,-22.5,7.7,-4.5,-3.5243553008595994,-32.94642857142857,-22.5,-1.1,-22.5,-22.5,NA,NA,NA,-104.8,-104.8
2012,123,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,124,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,125,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,126,-22.5,-22.5,-22.5,-22.5,-22.5,1.9,-22.5,1.7621776504297997,-32.94642857142857,-2.2,-22.5,2.2,-22.5,NA,NA,NA,-110.6,-110.6
2012,127,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,128,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
2012,129,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-22.5,-26.432664756446993,-32.94642857142857,-22.5,-22.5,-22.5,-22.5,NA,NA,NA,-135,-135
