overall,expected_draft_value,value_floor_5pct,value_ceiling_95pct,raw_model_output,raw_floor_5pct,raw_ceiling_95pct
92,11.066545591393544,10.115705510721588,12.009863176723751,9.605413917897495,8.780114598506982,10.424183947650498
93,10.968603075774086,10.018223724928825,11.908074749110868,9.520402891203071,8.695503470828305,10.33583479016507
94,10.871762606381068,9.92163775069444,11.810627824184508,9.436348406012423,8.611669879440386,10.251253920623276
95,10.776042128492204,9.828845211621772,11.711222662707387,9.353266038262857,8.531128870602107,10.164973363273404
96,10.681459587385215,9.734953748479098,11.614243039020677,9.271171363891684,8.449634030193751,10.080798096527362
97,10.588032928337817,9.642460498073563,11.522183385977433,9.190079958836213,8.369352794516393,10.000893209739017
98,10.495780096627737,9.553307633821387,11.429532109669095,9.110007399033757,8.291970909081947,9.920474812542407
99,10.404719037532688,9.458623852060466,11.343272858058736,9.030969260421623,8.209788361003637,9.845604491978243
100,10.314867696330392,9.36976667341,11.255906264146684,8.952981118937121,8.132663121382516,9.769773033083359
101,10.226237962734558,9.277400013200616,11.16619939254395,8.876053294478236,8.052491762018587,9.691910286672766
102,10.138817504202878,9.195590190904953,11.079427095405665,8.800175082785671,7.981483406320796,9.616594658707681
103,10.052587932629017,9.108938954757354,10.993064436639365,8.725330523560789,7.906272855492499,9.541634583980697
104,9.967530859906663,9.026557938213264,10.903880434993951,8.651503656504975,7.8347687211311365,9.464225672267103
105,9.883627897929482,8.943953848817651,10.818776737600414,8.578678521319592,7.763070966542484,9.390358336461414
106,9.80086065859116,8.862695403714069,10.7363165763482,8.506839157706022,7.69254118892591,9.318785506979731
107,9.719210753785367,8.78125439633348,10.65156628225476,8.435969605365633,7.621852952988088,9.245224914136367
108,9.638659795405779,8.704409204746286,10.568313637990018,8.366053903999797,7.555153740781419,9.172964234295655
109,9.55918939534608,8.628015470759433,10.488621567295652,8.297076093309895,7.488846379589309,9.103794020458643
110,9.48078116549994,8.555065543893752,10.408446512393128,8.229020212997293,7.425528134791208,9.034204591501895
111,9.403416717761038,8.477161992188456,10.327861026129403,8.16187030276337,7.3579102992504,8.964258921017322
112,9.327077664023053,8.401270405878519,10.250552019727863,8.095610402309498,7.292038786466887,8.897157132122539
113,9.251745616179658,8.328364826027952,10.172275363298636,8.03022455133705,7.228759033484744,8.82921545340244
114,9.177402186124528,8.249624797952096,10.098811677074991,7.965696789547398,7.160415162732188,8.765451281621372
115,9.104028985751347,8.178646996978262,10.021135935294959,7.902011156641918,7.098808661253892,8.698031177939045
116,9.031607626953782,8.112661686943527,9.948759906983462,7.839151692321979,7.041535485071674,8.635211059056957
117,8.960119721625519,8.04470329917309,9.87389604737119,7.777102436288962,6.982549739399086,8.570231580760995
118,8.889546881660227,7.9776024290383925,9.80188834249899,7.715847428244233,6.924308292095412,8.507731155053339
119,8.819870718951586,7.911252784822724,9.732333016581146,7.655370707889169,6.866718885289701,8.4473593172366
120,8.751072845393274,7.8467332240907375,9.662375847615984,7.595656314925145,6.810717933455766,8.386638692278684
121,8.683134872878965,7.783842553220922,9.591932630863592,7.536688289053531,6.756130806850638,8.32549619311064
122,8.61603841330234,7.719672900672064,9.522752022988033,7.478450669975706,6.700433564327298,8.26544959878284
123,8.549765078557066,7.652399662791463,9.451837603014985,7.420927497393035,6.64204250723511,8.203898110022113
124,8.484296480536827,7.587186560512382,9.386364514736279,7.364102811006898,6.5854395831259,8.147069526232686
125,8.419614231135306,7.5241492854511245,9.316698987749206,7.30796065051867,6.5307252086881675,8.086602037349824
126,8.355699942246165,7.460543542995881,9.256470019709463,7.252485055629718,6.475517422410855,8.034325185183826
127,8.292535225763087,7.396086560959642,9.196165527847477,7.1976600660414185,6.4195707869189205,7.981982780712701
128,8.230101693579757,7.336380067486333,9.136542245781914,7.143469721455149,6.367747426263056,7.930231644944674
129,8.168380957589836,7.2732175734192905,9.073267551582871,7.089898061572274,6.312924365662055,7.875311198153863
130,8.107354629687013,7.215133844983073,9.014279823144326,7.036929126094176,6.262509514079235,7.8241117029681755
131,8.047004321764959,7.154319784581297,8.955250898705827,6.984546954722224,6.209724820123665,7.772876450948698
132,7.987311645717352,7.092621291609997,8.895983392833417,6.932735587157793,6.156172466482189,7.72143411773962
133,7.92825821343787,7.036673347776496,8.839724325534288,6.8814790631022555,6.1076114088388715,7.672603014702079
134,7.869825636820184,6.97905964835194,8.786636238302897,6.830761422256984,6.057604527672216,7.6265242227470225
135,7.811995527757978,6.923498100090577,8.72819029734323,6.7805667043233555,6.009378849246901,7.575794982072753
136,7.754749498144924,6.865003996240666,8.676210972269317,6.730878949002739,5.958607804696934,7.530678560838633
137,7.6980691598746995,6.8036246125692275,8.622211937149737,6.681682195996512,5.905332427902922,7.48380909473405
138,7.641936124840983,6.745171897983692,8.57195161530547,6.632960485006046,5.85459730793419,7.440184714300793
139,7.586332004937451,6.683411305506291,8.515293468221797,6.584697855732715,5.8009910538722735,7.391007222547357
140,7.5312384120577756,6.623116685794787,8.462774651184501,6.536878347877892,5.748657218117635,7.345422539237157
141,7.476636958095638,6.568722430233583,8.408399441251536,6.489486001142951,5.701444713085569,7.298226565212084
142,7.422509254944713,6.51091507622796,8.353942346505994,6.442504855229265,5.651269745826203,7.250959517742104
143,7.368836914498679,6.452177804605339,8.300383089977824,6.395918949838209,5.600287639288638,7.204471765639224
144,7.315601548651211,6.39620992919171,8.246341059114407,6.349712324671154,5.55170928165992,7.157564980579702
145,7.262784769295985,6.337515436459064,8.190508595159386,6.3038690194294755,5.500764305854955,7.109104155843105
146,7.2103681883266795,6.281237984754136,8.142302330615253,6.258373073814547,5.451917245730726,7.067262632618173
147,7.158333417636968,6.227457894506322,8.092312951403507,6.21320852752774,5.405237816896683,7.0238734218782835
148,7.106662069120531,6.174987894511038,8.043519121157873,6.16835942027043,5.359695505245364,6.98152191008282
149,7.055335754671043,6.122941158527806,7.987563295831576,6.12380979174399,5.314520573459671,6.932954011551353
150,7.004336086182181,6.0685593892858325,7.938993730961441,6.079543681649793,5.267318906160439,6.890797155056528
151,6.953646296688191,6.011018145186424,7.895895212667832,6.035546536788301,5.217374913939827,6.853388995117248
152,6.9032561037856075,5.959010454729592,7.85069587860324,5.991809432356323,5.172233872444434,6.814157393085862
153,6.853156846211529,5.906452764915988,7.806581736493866,5.948324850649756,5.1266154487855875,6.775867703580311
154,6.803339862703049,5.853809760136764,7.761960739892162,5.905085273964494,5.080922974416752,6.737138080298246
155,6.753796491997279,5.798397731860469,7.711243366492813,5.862083184596439,5.032827074641307,6.693116993473449
156,6.704518072831313,5.74712081792178,7.666145679160252,5.819311064841483,4.988320324206324,6.653973617612236
157,6.655495943942255,5.698111225423295,7.617474934357848,5.776761396995528,4.945781537553555,6.611728940114767
158,6.606721444067201,5.644204094878714,7.571555122615875,5.734426663354465,4.898991841732888,6.571871986093215
159,6.558185911943258,5.59212051956997,7.5271066060738985,5.692299346214195,4.8537849345699575,6.533292070084535
160,6.509880686307521,5.538710363901738,7.4770295941840965,5.650371927870613,4.807426597329502,6.489826796933073
161,6.461797105897097,5.489392266106315,7.431114798226364,5.608636890619619,4.7646200377706815,6.449974196454671
162,6.413926509449078,5.441351380159351,7.388691764413778,5.567086716757103,4.722922057972725,6.413152335824579
163,6.3662602357005715,5.384713402432354,7.344305103098536,5.525713888578968,4.6737620725872615,6.374626108209524
164,6.318789623388676,5.339736701049407,7.3000118181889615,5.48451088838111,4.634723708729541,6.336180928381167
165,6.271506011250492,5.291649652590366,7.255859665544741,5.4434701984594245,4.592985661321296,6.29785824692547
166,6.224400738023121,5.237614461030054,7.213334973146951,5.402584301109809,4.546084812562012,6.2609481498370245
167,6.177465142443661,5.183876831947826,7.167106398972835,5.361845678628159,4.499442238685781,6.220823199724141
168,6.130690563249217,5.131956977394445,7.122523421406731,5.321246813310374,4.454377435995219,6.18212657577061
169,6.084068339176886,5.081613026622486,7.083315993015322,5.280780187452349,4.410680468279928,6.148095759627884
170,6.03758980896377,5.028792330095617,7.047255355948776,5.240438283349981,4.36483376305632,6.1167962594987175
171,5.991246311346968,4.97616597042376,7.010347951430593,5.200213583299166,4.319155736117773,6.0847617918227215
172,5.945029185063586,4.920998980331378,6.971025701061931,5.160098569595804,4.2712725217880925,6.050631313810872
173,5.898929768850717,4.86683583125175,6.9306699134510215,5.120085724535787,4.224260609921827,6.015603757941314
174,5.852939401445469,4.813471366506608,6.891123649711872,5.080167530415018,4.177941930967232,5.981278843361259
175,5.807049421584937,4.757697420242978,6.853651670569541,5.040336469529389,4.12953189774843,5.948754342647609
176,5.761251168006224,4.703329831113681,6.816635468323517,5.000585024174798,4.082342538341534,5.916625441961727
177,5.715535979446431,4.648022545335856,6.777639897400549,4.960905676647142,4.034337551764276,5.882778511446107
178,5.669895194642658,4.59405641460674,6.742312795205899,4.92129090924232,3.987496645636925,5.852115696541755
179,5.624320152332004,4.534072243220325,6.701989868474869,4.881733204256224,3.9354322692757306,5.817116662883608
180,5.578802191251573,4.479827520973284,6.669161613235551,4.842225043984755,3.88834955446277,5.7886227686352285
181,5.533332650138463,4.4305112131292725,6.6324446497565095,4.802758910723809,3.845544548525544,5.756753597798504
182,5.487902867729778,4.3729713994084625,6.600022929781654,4.763327286769283,3.7956017978286214,5.728612563388378
183,5.442504182762615,4.315733769512599,6.563667264407801,4.723922654417074,3.7459213331986496,5.697056987956779
184,5.397127933974073,4.2576620373433425,6.5280241546637985,4.684537495963076,3.6955168939986884,5.666119888426962
185,5.35176546010126,4.201257644842082,6.492846710355012,4.645164293703189,3.6465596532510873,5.635586971866039
186,5.3064080998812715,4.141935216331663,6.458957726056712,4.60579552993331,3.5950696489176117,5.606172398117258
187,5.2610471920512065,4.082320968799235,6.426650397367365,4.566423686949333,3.5433263548405236,5.57813065174935
188,5.215674075348169,4.019364505276518,6.389324417265038,4.527041247047158,3.488682122279552,5.545732873615865
189,5.170280088509259,3.9586293582373417,6.353236131194029,4.48764069252268,3.435965922643655,5.514409375019418
190,5.124856570271577,3.9001665849973994,6.3223647288406335,4.448214505671796,3.385222072078891,5.487613967601503
191,5.079394859372224,3.8400139978357535,6.286151729094026,4.408755168790405,3.333011516115577,5.456182221452516
192,5.0338862945482985,3.7843753769815343,6.257429196531822,4.3692551641744,3.284718941100898,5.43125196550663
193,4.988322214536904,3.728416661477932,6.225059128540225,4.329706974119681,3.2361485339863254,5.403155763395323
194,4.942693958075139,3.6713472876939566,6.195947167079238,4.290103080922143,3.186614110375708,5.377887495399198
195,4.896992863900106,3.615759515617164,6.161378970510632,4.250435966877685,3.1383656705024214,5.34788338673724
196,4.851210270748905,3.5544730714598227,6.129012896303061,4.210698114282202,3.0851709622869516,5.319790651105003
