overall,expected_draft_value,value_floor_5pct,value_ceiling_95pct,raw_model_output,raw_floor_5pct,raw_ceiling_95pct
185,6.539893970707751,5.636161978391328,7.437275269849934,3.9572342868606722,3.4103937352942952,4.500232087934918
186,6.505063863714821,5.592266469418688,7.411140931699371,3.9361588849925697,3.383832935696663,4.4844184219248815
187,6.470260539110658,5.546464664518503,7.3812374795728894,3.9150996889204,3.3561186526267948,4.466324097065727
188,6.435477323559572,5.505269792468898,7.35471355979994,3.8940526606654253,3.331191985490035,4.450274698525387
189,6.400707543725868,5.456128471113713,7.329694156887359,3.8730137622489056,3.30145698938163,4.4351356703567495
190,6.365944526273857,5.414442332897679,7.305641295060931,3.851978955692104,3.276233061260751,4.420581487988811
191,6.33118159786785,5.36876131962584,7.27567042248075,3.8309442030162826,3.2485918681791,4.402446367585844
192,6.296412085172152,5.325399885500425,7.249671872963603,3.8099054662427005,3.2223542327346872,4.386714866124397
193,6.261629314851071,5.281994358520109,7.223663152814369,3.78885870739262,3.1960899170783317,4.370977210499871
194,6.22682661356892,5.233724791211747,7.196709939577969,3.767799888487305,3.16688241193832,4.35466805013154
195,6.1919973079900075,5.185526431197637,7.170999010159511,3.746724971548016,3.1377179937271715,4.339110585148546
196,6.157134724778639,5.1403688389056645,7.145665147040725,3.7256299185960136,3.110393518234103,4.323781279780397
197,6.1222321905991235,5.089286083359071,7.122563708223888,3.704510691652559,3.07948377678849,4.309802795393455
198,6.087283032115769,5.03996689497509,7.0990964698885275,3.6833632527389146,3.049641154851898,4.295602968825231
199,6.052280575992888,4.993923997113773,7.072707185432374,3.6621835638763423,3.021780988479276,4.279635036971389
200,6.017218148894786,4.945527882729036,7.045984394331505,3.640967587086103,2.992496910778336,4.263465303079889
201,5.982049975866901,4.900923928879596,7.018330093887296,3.6196876243320384,2.9655074372038195,4.2467319207976795
202,5.946573875479178,4.851348411629258,6.999203305346485,3.5982213373483036,2.935509712847646,4.235158463529069
203,5.910548564682694,4.806367338716632,6.970855918660716,3.5764227278116367,2.9082920477315315,4.218005700649691
204,5.873732760428519,4.7499779676607625,6.945352412065422,3.5541457973987716,2.874171318319668,4.202573745454988
205,5.835885179667731,4.697758683685794,6.922263281214293,3.5312445477864465,2.8425738731765784,4.188602708513541
206,5.7967645393514,4.641702690348575,6.897382475808097,3.507572980651395,2.808654867790308,4.173547544518665
207,5.756129556430603,4.584305756375297,6.872840519513843,3.4829850976703547,2.7739244706161235,4.158697415242983
208,5.713738947856414,4.521284920058304,6.836564045625622,3.4573349005200606,2.7357910979074442,4.1367468290530764
209,5.669351430579906,4.457624122481064,6.810658433362607,3.4304763908772493,2.697270490076506,4.121071563134625
210,5.622725721552152,4.388297847582499,6.7737540870781165,3.402263570418656,2.655321750045291,4.09874105669136
