overall,expected_draft_value,value_ceiling_97pct,value_floor_3pct,raw_model_output,raw_floor_3pct,raw_ceiling_97pct
127,14.62320690579535,15.666388300027647,13.569191670321452,10.012384476264748,9.290709275374098,10.726641838881992
128,14.547790840504804,15.591817601637151,13.48956625120252,9.960747742527719,9.236190433136661,10.675583920618296
129,14.473270725823284,15.522801975557547,13.415669164839091,9.909724458496155,9.185593731256366,10.628329512769819
130,14.399630205968336,15.450884037964434,13.342046847080681,9.859303425505948,9.135185161085701,10.579087917095146
131,14.3268529251575,15.385214021218474,13.26495620081256,9.809473444892982,9.082401856101194,10.53412421929212
132,14.2549225276083,15.315304732247894,13.195221630364715,9.760223317993134,9.034655193203722,10.486257928119125
133,14.183822657538283,15.245778750322987,13.119410997772185,9.711541846142293,8.982748302615692,10.438654083996116
134,14.113536959164977,15.181242964820774,13.052258642219357,9.663417830676341,8.936769660132333,10.394466984607552
135,14.044049076705926,15.11286105895409,12.978957379947687,9.615840072931165,8.886580913902623,10.347646479559126
136,13.975342654378656,15.047285971662548,12.906751021832433,9.568797374242644,8.837141839167638,10.302747779140182
137,13.907401336400717,14.983831982703455,12.835723363318653,9.522278535946668,8.788509809950643,10.259301376575822
138,13.84020876698964,14.910176166905098,12.769847818591696,9.47627235937912,8.7434053889,10.208869870584218
139,13.773748590362965,14.84612329261999,12.699422882376036,9.430767645875886,8.695186038476383,10.165013416368408
140,13.708004450738217,14.78850869004927,12.622870452394736,9.385753196772841,8.642771245572005,10.125565191632106
141,13.642959992332942,14.723115807735866,12.55525018835921,9.341217813405878,8.5964722301596,10.080791245400555
142,13.578598859364675,14.66097383892906,12.484085905062727,9.297150297110878,8.547746655124493,10.038243171793033
143,13.514904696050955,14.600983398860464,12.421801147919632,9.253539449223728,8.50510081556653,9.997168231478193
144,13.451861146609318,14.538328327758464,12.356171710582286,9.210374071080311,8.460164902136897,9.954268841125431
145,13.38945185525729,14.477647113935049,12.283899434753893,9.167642964016506,8.41068069410851,9.912720933939239
146,13.32766046621242,14.420212760832078,12.219611688509781,9.125334929368202,8.36666342507476,9.873396124469123
147,13.266470623692243,14.361692190107659,12.156816531160475,9.083438768471286,8.32366811886873,9.83332759110035
148,13.205865971914287,14.305182114858104,12.091684804944636,9.041943282661634,8.279072983979587,9.794635626757223
149,13.145830155096098,14.251087721177235,12.028220876590778,9.000837273275138,8.235619775996794,9.757597658886535
150,13.086346817455212,14.189422656363234,11.967289621294386,8.960109541647679,8.193900667556418,9.715376117356758
151,13.027400679794649,14.13462025068889,11.898149363723428,8.919749626244002,8.146560925593658,9.677853379740407
152,12.968980769259417,14.078821151011478,11.83684290252473,8.879750014044305,8.10458491688675,9.639648214279864
153,12.911077189579999,14.022183828974429,11.770013773052103,8.840103929157644,8.058827584531095,9.600869125151595
154,12.853680044486884,13.968139920869596,11.708420242566422,8.800804595693076,8.01665502194301,9.563865724322255
155,12.796779437710557,13.908965207548666,11.652401538728759,8.761845237759657,7.978299495395517,9.523349305122368
156,12.740365472981514,13.854694937801336,11.593572152980116,8.723219079466446,7.938019519025596,9.486190916415884
157,12.68442825403024,13.804837180507114,11.53548573986719,8.684919344922502,7.898248249653535,9.452053737179488
158,12.628957884587228,13.74786043327136,11.482974057810758,8.646939258236879,7.862293950871372,9.413042246525873
159,12.573944468382964,13.693863798366904,11.422553845257584,8.609272043518638,7.820924749018647,9.376071213251793
160,12.519378109147933,13.64246056357382,11.359053656127786,8.571910924876832,7.7774467135932515,9.34087585881363
161,12.465248910612631,13.58636595741035,11.29723073035912,8.534849126420522,7.735117086020372,9.302468362593993
162,12.411546976507543,13.539391751077861,11.244853836296086,8.498079872258762,7.699255075422419,9.270305525994733
163,12.358262410563157,13.4933232911875,11.18214039822623,8.461596386500611,7.656315721706855,9.23876284622393
164,12.305385316509968,13.447849095989412,11.123405884993495,8.42539189325513,7.6161007037357065,9.207627054396248
165,12.252905798078453,13.401639902302577,11.072479294689039,8.389459616631369,7.581231703695,9.175988015400813
166,12.200813958999113,13.352560276334614,11.01673861018448,8.35379278073839,7.543066534602807,9.14238361601645
167,12.149099903002432,13.303407946455227,10.958728138890475,8.31838460968525,7.50334726194349,9.108729436886867
168,12.097753733818898,13.260530045974974,10.898179120416664,8.283228327581005,7.461889867780517,9.079371305807344
169,12.046765555179004,13.220523015049665,10.837131253969636,8.248317158534716,7.42009091668443,9.051978834514385
170,11.996125470813231,13.1720350881288,10.78679519294332,8.213644326655434,7.385626246980792,9.018779566397871
171,11.945823584452077,13.128893883030877,10.728770754413274,8.179203056052222,7.3458974110746285,8.989241152902634
172,11.895849999826027,13.089762920748266,10.665846418219642,8.144986570834135,7.302813657220698,8.962448518303145
173,11.846194820665563,13.053422889611038,10.608091535931612,8.110988095110228,7.263269384163876,8.937566810346105
174,11.796848150701184,13.005116305088439,10.546847886640945,8.077200852989561,7.2213363822322245,8.90449170581594
175,11.747800093663379,12.9738417788802,10.484517759386856,8.043618068581194,7.1786594781479955,8.883078305682359
176,11.69904075328263,12.938908478775504,10.423080727662962,8.010232965994179,7.1365940689212195,8.859159774410376
177,11.650560233289431,12.902565288367091,10.362976620790157,7.977038769337578,7.095441301919439,8.834275903327425
178,11.602348637414268,12.866522684342229,10.298103596672787,7.944028702720444,7.051023298140549,8.809597841165857
179,11.55439606938763,12.825640522416276,10.236448003769752,7.911195990251835,7.0088082419470545,8.78160617517491
180,11.50669263294001,12.789610292167295,10.176408075746833,7.878533856040814,6.967699417653904,8.756936585231667
181,11.459228431801892,12.753443440132845,10.119827102978048,7.846035524196432,6.928958910386813,8.732173451522495
182,11.411993569703766,12.713160861315624,10.062419107721619,7.813694218827747,6.889652147908388,8.704592314948847
183,11.364978150376126,12.674296323484219,9.997954927128932,7.781503164043821,6.8455140757878645,8.677982098888364
184,11.31817227754945,12.64685971557057,9.931388655404676,7.749455583953704,6.799936719880343,8.659196488527678
185,11.271566054954235,12.6185594016578,9.870812979825011,7.7175447026664585,6.758461073825391,8.639819506069655
186,11.225149586320972,12.581600685196781,9.809051642411008,7.685763744291142,6.716173615271259,8.614514189572333
187,11.178912975380145,12.551919962056353,9.749346841807997,7.65410593293681,6.675294249851136,8.594192052743525
188,11.132846325862241,12.51739046189327,9.697520694130318,7.622564492712519,6.6398093305844235,8.570549999831792
189,11.086939741497757,12.484223283787143,9.636843999711566,7.59113264772733,6.598264517795882,8.547840717160035
190,11.041183326017174,12.450947224298924,9.577147616248665,7.559803622090297,6.557390915519473,8.52505688433886
191,10.995567183150984,12.424924875000686,9.512655607991855,7.528570639910478,6.513233790035753,8.507239604734728
192,10.950081416629674,12.393229839892868,9.454438187375207,7.49742692529693,6.47337282094837,8.485538285760542
193,10.904716130183738,12.360506065999457,9.389069990560758,7.466365702358711,6.428615776666447,8.46313259815413
194,10.859461427543662,12.330810006568258,9.330007062157664,7.435380195204879,6.388175895642026,8.442799960698434
195,10.814307412439932,12.304689332396478,9.271764066350592,7.404463627944491,6.348297415440889,8.42491535889584
